gene_id	gene_symbol	description	scientific_name	common_name	tax_id	genomic_range	orientation	location	gene_type	transcript_accession	transcript_name	transcript_length	transcript_cds_coords	protein_accession	isoform_name	protein_length	protein_name
116783009	ACE2	angiotensin converting enzyme 2	Chiroxiphia lanceolata	lance-tailed manakin	296741	NC_045638.1:17571308-17604501	+	chr 2	PROTEIN_CODING	XM_032680202.1		3297	XM_032680202.1:174-2609	XP_032536093.1		811	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
116811532	ACE2	angiotensin converting enzyme 2	Hylobates moloch	silvery gibbon	81572	NW_022611649.1:20620503-20664817	-	chr Un	PROTEIN_CODING	XM_032756617.1		3593	XM_032756617.1:304-2721	XP_032612508.1		805	angiotensin-converting enzyme 2
116821846	ACE2	angiotensin converting enzyme 2	Chelonoidis abingdonii	Abingdon island giant tortoise	106734	NW_022641460.1:120863-162442	-	chr Un	PROTEIN_CODING	XM_032775306.1		2480	XM_032775306.1:1-2427	XP_032631197.1		808	angiotensin-converting enzyme 2
116880771	ACE2	angiotensin converting enzyme 2	Lontra canadensis	Northern American river otter	76717	NW_022631062.1:1476-72575	+	chr Un	PROTEIN_CODING	XM_032880137.1	transcript variant X1	3045	XM_032880137.1:520-2937	XP_032736028.1		805	angiotensin-converting enzyme 2
116880771	ACE2	angiotensin converting enzyme 2	Lontra canadensis	Northern American river otter	76717	NW_022631062.1:1476-72575	+	chr Un	PROTEIN_CODING	XM_032880138.1	transcript variant X2	2727	XM_032880138.1:202-2619	XP_032736029.1		805	angiotensin-converting enzyme 2
116889074	Ace2	angiotensin converting enzyme 2	Rattus rattus	black rat	10117	NC_046172.1:24732622-24778425	+	chr X	PROTEIN_CODING	XM_032890254.1		3234	XM_032890254.1:49-2430	XP_032746145.1		793	angiotensin-converting enzyme 2
116957162	ACE2	angiotensin converting enzyme 2	Petromyzon marinus	sea lamprey	7757	NC_046138.1:1592776-1646966	+	chr 70	PROTEIN_CODING	XM_032979141.1	transcript variant X1	2934	XM_032979141.1:16-2565	XP_032835032.1	isoform X1	849	angiotensin-converting enzyme 2
116957162	ACE2	angiotensin converting enzyme 2	Petromyzon marinus	sea lamprey	7757	NC_046138.1:1592776-1646966	+	chr 70	PROTEIN_CODING	XM_032979142.1	transcript variant X2	2349	XM_032979142.1:16-2334	XP_032835033.1	isoform X2	772	angiotensin-converting enzyme 2
116980569	ace2	angiotensin converting enzyme 2	Amblyraja radiata	thorny skate	386614	NC_045969.1:28709931-28755888	-	chr 14	PROTEIN_CODING	XM_033032921.1		2322	XM_033032921.1:1-2322	XP_032888812.1		773	angiotensin-converting enzyme 2
116992285	ACE2	angiotensin converting enzyme 2	Catharus ustulatus	Swainson's thrush	91951	NC_046222.1:107407767-107436308	-	chr 2	PROTEIN_CODING	XM_033051740.1		2633	XM_033051740.1:1-2619	XP_032907631.1		872	angiotensin-converting enzyme 2
117022979	ACE2	angiotensin converting enzyme 2	Rhinolophus ferrumequinum	greater horseshoe bat	59479	NC_046284.1:114900102-114939231	+	chr 1	PROTEIN_CODING	XM_033107295.1		3492	XM_033107295.1:211-2628	XP_032963186.1		805	angiotensin-converting enzyme 2
117077264	ACE2	angiotensin converting enzyme 2	Trachypithecus francoisi	Francois's langur	54180	NW_022681471.1:119721630-119769901	+	chr Un	PROTEIN_CODING	XM_033200918.1		3557	XM_033200918.1:274-2691	XP_033056809.1		805	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
117263329	ace2	angiotensin I converting enzyme 2	Epinephelus lanceolatus	giant grouper	310571	NC_046991.1:41564317-41582093	-	chr 1	PROTEIN_CODING	XM_033636631.1		3039	XM_033636631.1:97-2523	XP_033492522.1		808	angiotensin-converting enzyme 2
117363038	ACE2	angiotensin converting enzyme 2	Geotrypetes seraphini		260995	NC_047089.1:245375413-245466626	+	chr 6	PROTEIN_CODING	XM_033950222.1	transcript variant X1	3372	XM_033950222.1:52-2514	XP_033806113.1	isoform X1	820	angiotensin-converting enzyme 2
117363038	ACE2	angiotensin converting enzyme 2	Geotrypetes seraphini		260995	NC_047089.1:245375413-245466626	+	chr 6	PROTEIN_CODING	XM_033950223.1	transcript variant X2	3340	XM_033950223.1:20-2482	XP_033806114.1	isoform X2	820	angiotensin-converting enzyme 2
117393686	ace2	angiotensin I converting enzyme 2	Periophthalmus magnuspinnatus		409849	NC_047128.1:1604382-1625771	+	chr 3	PROTEIN_CODING	XM_033991677.1		2800	XM_033991677.1:61-2490	XP_033847568.1		809	angiotensin-converting enzyme 2
117407347	ace2	angiotensin I converting enzyme 2	Acipenser ruthenus	sterlet	7906	NC_048330.1:39694321-39714800	-	chr 8	PROTEIN_CODING	XM_034012285.2		3784	XM_034012285.2:1-2415	XP_033868176.2		804	angiotensin-converting enzyme 2
117465461	ace2	angiotensin I converting enzyme 2	Pseudochaenichthys georgianus	South Georgia icefish	52239	NC_047505.1:27116396-27129316	+	chr 3	PROTEIN_CODING	XM_034108268.1		3030	XM_034108268.1:231-2651	XP_033964159.1		806	angiotensin-converting enzyme 2
117471608	ace2	angiotensin I converting enzyme 2	Trematomus bernacchii	emerald rockcod	40690	NW_022987973.1:14364087-14375020	-	chr Un	PROTEIN_CODING	XM_034116723.1		2813	XM_034116723.1:51-2471	XP_033972614.1		806	angiotensin-converting enzyme 2
117531484	ace2	angiotensin I converting enzyme 2	Thalassophryne amazonica		390379	NC_047104.1:139347117-139395431	-	chr 2	PROTEIN_CODING	XM_034194602.1	transcript variant X1	3004	XM_034194602.1:271-2685	XP_034050493.1	isoform X1	804	angiotensin-converting enzyme 2
117531484	ace2	angiotensin I converting enzyme 2	Thalassophryne amazonica		390379	NC_047104.1:139347117-139395431	-	chr 2	PROTEIN_CODING	XM_034194609.1	transcript variant X2	2734	XM_034194609.1:1-2415	XP_034050500.1	isoform X2	804	angiotensin-converting enzyme 2
117549374	ace2	angiotensin I converting enzyme 2	Gymnodraco acuticeps		8218	NW_022990271.1:8418781-8430036	+	chr Un	PROTEIN_CODING	XM_034221233.1	transcript variant X2	2719	XM_034221233.1:111-2411	XP_034077124.1	isoform X2	766	angiotensin-converting enzyme 2
117549374	ace2	angiotensin I converting enzyme 2	Gymnodraco acuticeps		8218	NW_022990271.1:8418781-8430036	+	chr Un	PROTEIN_CODING	XM_034221231.1	transcript variant X1	2819	XM_034221231.1:91-2511	XP_034077122.1	isoform X1	806	angiotensin-converting enzyme 2
117675857	ACE2	angiotensin converting enzyme 2	Pantherophis guttatus		94885	NW_023010696.1:6321450-6371507	+	chr Un	PROTEIN_CODING	XM_034434910.1	transcript variant X2	2442	XM_034434910.1:52-2298	XP_034290801.1	isoform X2	748	angiotensin-converting enzyme 2
117675857	ACE2	angiotensin converting enzyme 2	Pantherophis guttatus		94885	NW_023010696.1:6321450-6371507	+	chr Un	PROTEIN_CODING	XM_034434902.1	transcript variant X1	2684	XM_034434902.1:54-2540	XP_034290793.1	isoform X1	828	angiotensin-converting enzyme 2
117695200	Ace2	angiotensin converting enzyme 2	Arvicanthis niloticus	African grass rat	61156	NC_047679.1:24490736-24538742	-	chr X	PROTEIN_CODING	XM_034486048.1		2873	XM_034486048.1:331-2748	XP_034341939.1		805	angiotensin-converting enzyme 2
117727424	ace2	angiotensin I converting enzyme 2	Cyclopterus lumpus	lumpfish	8103	NC_046968.1:8920782-8929997	+	chr 3	PROTEIN_CODING	XM_034527722.1		2780	XM_034527722.1:1-2424	XP_034383613.1		807	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
117759282	ace2	angiotensin I converting enzyme 2	Hippoglossus hippoglossus	Atlantic halibut	8267	NC_047153.1:8228932-8239576	+	chr 3	PROTEIN_CODING	XM_034581345.1		3082	XM_034581345.1:178-2604	XP_034437236.1		808	angiotensin-converting enzyme 2
117809989	ace2	angiotensin I converting enzyme 2	Notolabrus celidotus	New Zealand spotty	1203425	NC_048274.1:5267423-5280694	+	chr 3	PROTEIN_CODING	XM_034679514.1		3129	XM_034679514.1:233-2656	XP_034535405.1		807	angiotensin-converting enzyme 2
117869503	ACE2	angiotensin converting enzyme 2	Trachemys scripta elegans		31138	NC_048298.1:212826813-212865278	+	chr 1	PROTEIN_CODING	XM_034756394.1	transcript variant X1	3401	XM_034756394.1:139-2625	XP_034612285.1	isoform X1	828	angiotensin-converting enzyme 2
117869503	ACE2	angiotensin converting enzyme 2	Trachemys scripta elegans		31138	NC_048298.1:212826813-212865278	+	chr 1	PROTEIN_CODING	XM_034756404.1	transcript variant X2	3341	XM_034756404.1:139-2565	XP_034612295.1	isoform X2	808	angiotensin-converting enzyme 2
117947475	ace2	angiotensin I converting enzyme 2	Etheostoma cragini	Arkansas darter	417921	NC_048407.1:12988669-13002741	+	chr 1	PROTEIN_CODING	XM_034876451.1		2991	XM_034876451.1:73-2499	XP_034732342.1		808	angiotensin-converting enzyme 2
118004949	ACE2	angiotensin converting enzyme 2	Mirounga leonina	Southern elephant seal	9715	NW_023270158.1:1633992-1671770	-	chr Un	PROTEIN_CODING	XM_034996559.1		2515	XM_034996559.1:71-2488	XP_034852450.1		805	angiotensin-converting enzyme 2
118085306	ACE2	angiotensin converting enzyme 2	Zootoca vivipara	common lizard	8524	NC_048609.1:63042948-63069298	+	chr LG5	PROTEIN_CODING	XM_035115827.1	transcript variant X1	4058	XM_035115827.1:170-2590	XP_034971718.1	isoform X1	806	angiotensin-converting enzyme 2
118085306	ACE2	angiotensin converting enzyme 2	Zootoca vivipara	common lizard	8524	NC_048609.1:63042948-63069298	+	chr LG5	PROTEIN_CODING	XM_035115828.1	transcript variant X2	2491	XM_035115828.1:170-2491	XP_034971719.1	isoform X2	773	angiotensin-converting enzyme 2
118113077	ace2	angiotensin I converting enzyme 2	Hippoglossus stenolepis	Pacific halibut	195615	NC_048927.1:8097999-8165047	+	chr 1	PROTEIN_CODING	XM_035162448.1	transcript variant X2	3430	XM_035162448.1:661-2964	XP_035018339.1	isoform X2	767	angiotensin-converting enzyme 2
118113077	ace2	angiotensin I converting enzyme 2	Hippoglossus stenolepis	Pacific halibut	195615	NC_048927.1:8097999-8165047	+	chr 1	PROTEIN_CODING	XM_035162465.1	transcript variant X4	3173	XM_035162465.1:404-2707	XP_035018356.1	isoform X2	767	angiotensin-converting enzyme 2
118113077	ace2	angiotensin I converting enzyme 2	Hippoglossus stenolepis	Pacific halibut	195615	NC_048927.1:8097999-8165047	+	chr 1	PROTEIN_CODING	XM_035162457.1	transcript variant X3	3302	XM_035162457.1:533-2836	XP_035018348.1	isoform X2	767	angiotensin-converting enzyme 2
118113077	ace2	angiotensin I converting enzyme 2	Hippoglossus stenolepis	Pacific halibut	195615	NC_048927.1:8097999-8165047	+	chr 1	PROTEIN_CODING	XM_035162440.1	transcript variant X1	3241	XM_035162440.1:322-2775	XP_035018331.1	isoform X1	817	angiotensin-converting enzyme 2
118167544	ACE2	angiotensin converting enzyme 2	Oxyura jamaicensis	ruddy duck	8884	NC_048893.1:125517320-125541570	+	chr 1	PROTEIN_CODING	XM_035327060.1		3222	XM_035327060.1:98-2524	XP_035182951.1		808	angiotensin-converting enzyme 2
118213842	ace2	angiotensin I converting enzyme 2	Anguilla anguilla	European eel	7936	NC_049215.1:24090949-24102944	-	chr 15	PROTEIN_CODING	XM_035393043.1		3073	XM_035393043.1:58-2493	XP_035248934.1		811	angiotensin-converting enzyme 2
118245768	ACE2	angiotensin converting enzyme 2	Cygnus atratus	black swan	8868	NW_023336595.1:8663823-8687351	-	chr Un	PROTEIN_CODING	XM_035542223.1		2457	XM_035542223.1:1-2427	XP_035398116.1		808	angiotensin-converting enzyme 2
118302191	ace2	angiotensin I converting enzyme 2	Scophthalmus maximus	turbot	52904	NC_049692.1:8164133-8173026	-	chr 5	PROTEIN_CODING	XM_035628149.1		3244	XM_035628149.1:39-2483	XP_035484042.1		814	angiotensin-converting enzyme 2
118321222	ace2	angiotensin I converting enzyme 2	Morone saxatilis	striped sea-bass	34816	NW_023339663.1:8648955-8657823	+	chr Un	PROTEIN_CODING	XM_035652451.1		3686	XM_035652451.1:112-2535	XP_035508344.1		807	angiotensin-converting enzyme 2
118545187	ACE2	angiotensin converting enzyme 2	Halichoerus grypus	gray seal	9711	NW_023399454.1:22947-62988	+	chr Un	PROTEIN_CODING	XM_036107289.1		3521	XM_036107289.1:352-2667	XP_035963182.1		771	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
118574122	Ace2	angiotensin converting enzyme 2	Onychomys torridus	southern grasshopper mouse	38674	NC_050466.1:59640471-59689686	-	chr X	PROTEIN_CODING	XM_036174790.1		3316	XM_036174790.1:103-2520	XP_036030683.1		805	angiotensin-converting enzyme 2
118636490	ACE2	angiotensin converting enzyme 2	Molossus molossus	Pallas's mastiff bat	27622	NW_023425355.1:138932195-138981138	+	chr Un	PROTEIN_CODING	XM_036271599.1	transcript variant X1	2832	XM_036271599.1:299-2713	XP_036127492.1	isoform X1	804	angiotensin-converting enzyme 2
118636490	ACE2	angiotensin converting enzyme 2	Molossus molossus	Pallas's mastiff bat	27622	NW_023425355.1:138932195-138981138	+	chr Un	PROTEIN_CODING	XM_036271601.1	transcript variant X3	2126	XM_036271601.1:42-2126	XP_036127494.1	isoform X3	694	angiotensin-converting enzyme 2
118636490	ACE2	angiotensin converting enzyme 2	Molossus molossus	Pallas's mastiff bat	27622	NW_023425355.1:138932195-138981138	+	chr Un	PROTEIN_CODING	XM_036271600.1	transcript variant X2	2415	XM_036271600.1:1-2415	XP_036127493.1	isoform X2	804	angiotensin-converting enzyme 2
118654484	ACE2	angiotensin converting enzyme 2	Myotis myotis		51298	NW_023416346.1:125332423-125373587	+	chr Un	PROTEIN_CODING	XM_036305841.1	transcript variant X1	3144	XM_036305841.1:361-2820	XP_036161734.1	isoform X1	819	angiotensin-converting enzyme 2
118654484	ACE2	angiotensin converting enzyme 2	Myotis myotis		51298	NW_023416346.1:125332423-125373587	+	chr Un	PROTEIN_CODING	XM_036305842.1	transcript variant X2	2724	XM_036305842.1:1-2400	XP_036161735.1	isoform X2	799	angiotensin-converting enzyme 2
118688772	ACE2	angiotensin converting enzyme 2	Molothrus ater		84834	NC_050478.1:30259225-30283910	+	chr 1	PROTEIN_CODING	XM_036386632.1		2439	XM_036386632.1:4-2439	XP_036242525.1		811	angiotensin-converting enzyme 2
118719785	ACE2	angiotensin converting enzyme 2	Pipistrellus kuhlii	Kuhl's pipistrelle	59472	NW_023425471.1:3008966-3047867	-	chr Un	PROTEIN_CODING	XM_036439529.1		3317	XM_036439529.1:84-2495	XP_036295422.1		803	angiotensin-converting enzyme 2
118786271	ace2	angiotensin I converting enzyme 2	Megalops cyprinoides	Indo-Pacific tarpon	118141	NC_050593.1:18599446-18607822	-	chr 11	PROTEIN_CODING	XM_036541396.1		2343	XM_036541396.1:1-2343	XP_036397289.1		780	angiotensin-converting enzyme 2
118800932	ace2	angiotensin I converting enzyme 2	Colossoma macropomum	tambaqui	42526	NW_023495014.1:1810965-1832534	+	chr Un	PROTEIN_CODING	XM_036561107.1		2575	XM_036561107.1:102-2531	XP_036417000.1		809	angiotensin-converting enzyme 2
118837758	ACE2	angiotensin converting enzyme 2	Trichosurus vulpecula	common brushtail	9337	NC_050574.1:420906851-420966863	-	chr 2	PROTEIN_CODING	XM_036744843.1		2669	XM_036744843.1:1-2424	XP_036600738.1		807	angiotensin-converting enzyme 2
118888930	ACE2	angiotensin converting enzyme 2	Balaenoptera musculus	Blue whale	9771	NC_045806.1:12271259-12333965	-	chr X	PROTEIN_CODING	XM_036840457.1	transcript variant X1	3474	XM_036840457.1:189-2603	XP_036696352.1		804	angiotensin-converting enzyme 2
118888930	ACE2	angiotensin converting enzyme 2	Balaenoptera musculus	Blue whale	9771	NC_045806.1:12271259-12333965	-	chr X	PROTEIN_CODING	XM_036840458.1	transcript variant X2	3651	XM_036840458.1:366-2780	XP_036696353.1		804	angiotensin-converting enzyme 2
118926271	ACE2	angiotensin converting enzyme 2	Manis pentadactyla	Chinese pangolin	143292	NW_023455343.1:10542671-10579308	+	chr Un	PROTEIN_CODING	XM_036912921.1		2774	XM_036912921.1:1-2418	XP_036768816.1		805	angiotensin-converting enzyme 2
118987251	ACE2	angiotensin converting enzyme 2	Sturnira hondurensis		192404	NW_023511491.1:9263353-9308066	-	chr Un	PROTEIN_CODING	XM_037046347.1	transcript variant X2	3548	XM_037046347.1:332-2746	XP_036902242.1		804	angiotensin-converting enzyme 2
118987251	ACE2	angiotensin converting enzyme 2	Sturnira hondurensis		192404	NW_023511491.1:9263353-9308066	-	chr Un	PROTEIN_CODING	XM_037046346.1	transcript variant X1	3413	XM_037046346.1:197-2611	XP_036902241.1		804	angiotensin-converting enzyme 2
119018333	ace2	angiotensin I converting enzyme 2	Acanthopagrus latus	yellowfin seabream	8177	NC_051042.1:15004973-15017580	+	chr 4	PROTEIN_CODING	XM_037095900.1		3843	XM_037095900.1:16-2463	XP_036951795.1		815	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
119058376	ACE2	angiotensin converting enzyme 2	Artibeus jamaicensis	Jamaican fruit-eating bat	9417	NW_023564828.1:6961021-7002149	-	chr Un	PROTEIN_CODING	XM_037157556.1		3383	XM_037157556.1:145-2559	XP_037013451.1		804	angiotensin-converting enzyme 2
119121101	ace2	angiotensin I converting enzyme 2	Syngnathus acus	greater pipefish	161584	NC_051089.1:12344702-12351737	+	chr 3	PROTEIN_CODING	XM_037248534.1		3906	XM_037248534.1:557-2977	XP_037104429.1		806	angiotensin-converting enzyme 2
119143455	ACE2	angiotensin converting enzyme 2	Falco rusticolus	gyrfalcon	120794	NC_051188.1:93022409-93048944	+	chr 2	PROTEIN_CODING	XM_037377744.1	transcript variant X1	3312	XM_037377744.1:130-2571	XP_037233641.1		813	angiotensin-converting enzyme 2
119143455	ACE2	angiotensin converting enzyme 2	Falco rusticolus	gyrfalcon	120794	NC_051188.1:93022409-93048944	+	chr 2	PROTEIN_CODING	XM_037377745.1	transcript variant X2	2908	XM_037377745.1:130-2571	XP_037233642.1		813	angiotensin-converting enzyme 2
119143455	ACE2	angiotensin converting enzyme 2	Falco rusticolus	gyrfalcon	120794	NC_051188.1:93022409-93048944	+	chr 2	PROTEIN_CODING	XM_037377746.1	transcript variant X3	2897	XM_037377746.1:130-2571	XP_037233643.1		813	angiotensin-converting enzyme 2
119225508	ace2	angiotensin I converting enzyme 2	Pungitius pungitius	ninespine stickleback	134920	NW_023616456.1:6755237-6763901	+	chr Un	PROTEIN_CODING	XM_037483406.1		2913	XM_037483406.1:92-2536	XP_037339303.1		814	angiotensin-converting enzyme 2
119246786	ACE2	angiotensin converting enzyme 2	Talpa occidentalis	Iberian mole	50954	NW_023601543.1:82070530-82114065	+	chr Un	PROTEIN_CODING	XM_037513124.1		2894	XM_037513124.1:60-2468	XP_037369021.1		802	angiotensin-converting enzyme 2
119429166	ace2	angiotensin I converting enzyme 2	Nematolebias whitei	Rio pearlfish	451745	NW_023618547.1:12895558-12913039	-	chr Un	PROTEIN_CODING	XM_037696847.1		2268	XM_037696847.1:67-2268	XP_037552775.1		733	angiotensin-converting enzyme 2
119475461	ace2	angiotensin I converting enzyme 2	Sebastes umbrosus	honeycomb rockfish	72105	NC_051270.1:30069241-30097431	-	chr 2	PROTEIN_CODING	XM_037748206.1	transcript variant X3	2607	XM_037748206.1:145-2448	XP_037604134.1	isoform X2	767	angiotensin-converting enzyme 2
119475461	ace2	angiotensin I converting enzyme 2	Sebastes umbrosus	honeycomb rockfish	72105	NC_051270.1:30069241-30097431	-	chr 2	PROTEIN_CODING	XM_037748187.1	transcript variant X1	3022	XM_037748187.1:440-2863	XP_037604115.1	isoform X1	807	angiotensin-converting enzyme 2
119475461	ace2	angiotensin I converting enzyme 2	Sebastes umbrosus	honeycomb rockfish	72105	NC_051270.1:30069241-30097431	-	chr 2	PROTEIN_CODING	XM_037748195.1	transcript variant X2	3072	XM_037748195.1:440-2863	XP_037604123.1	isoform X1	807	angiotensin-converting enzyme 2
119523844	ACE2	angiotensin converting enzyme 2	Choloepus didactylus	southern two-toed sloth	27675	NC_051334.1:12898410-12960760	-	chr X	PROTEIN_CODING	XM_037822651.1	transcript variant X1	4016	XM_037822651.1:480-2891	XP_037678579.1	isoform X1	803	angiotensin-converting enzyme 2
119523844	ACE2	angiotensin converting enzyme 2	Choloepus didactylus	southern two-toed sloth	27675	NC_051334.1:12898410-12960760	-	chr X	PROTEIN_CODING	XM_037822653.1	transcript variant X3	3317	XM_037822653.1:744-2192	XP_037678581.1	isoform X3	482	angiotensin-converting enzyme 2
119523844	ACE2	angiotensin converting enzyme 2	Choloepus didactylus	southern two-toed sloth	27675	NC_051334.1:12898410-12960760	-	chr X	PROTEIN_CODING	XM_037822652.1	transcript variant X2	2867	XM_037822652.1:135-1742	XP_037678580.1	isoform X2	535	angiotensin-converting enzyme 2
119701818	ACE2	angiotensin converting enzyme 2	Motacilla alba alba		1094192	NC_052016.1:107442497-107468617	-	chr 1	PROTEIN_CODING	XM_038138962.1		4066	XM_038138962.1:110-2545	XP_037994890.1		811	angiotensin-converting enzyme 2
119782330	ace2	angiotensin I converting enzyme 2	Cyprinodon tularosa		77115	NW_024038682.1:507414-516859	-	chr Un	PROTEIN_CODING	XM_038283260.1		3321	XM_038283260.1:63-2546	XP_038139188.1		827	angiotensin-converting enzyme 2
119804711	Ace2	angiotensin converting enzyme 2	Arvicola amphibius	Eurasian water vole	1047088	NC_052065.1:9771658-9821732	+	chr X	PROTEIN_CODING	XM_038316301.1	transcript variant X1	3328	XM_038316301.1:84-2498	XP_038172229.1	isoform X1	804	angiotensin-converting enzyme 2
119804711	Ace2	angiotensin converting enzyme 2	Arvicola amphibius	Eurasian water vole	1047088	NC_052065.1:9771658-9821732	+	chr X	PROTEIN_CODING	XM_038316302.1	transcript variant X2	2721	XM_038316302.1:221-1891	XP_038172230.1	isoform X2	556	angiotensin-converting enzyme 2
119843507	ACE2	angiotensin converting enzyme 2	Dermochelys coriacea	leatherback sea turtle	27794	NC_050068.2:136655510-136694038	-	chr 1	PROTEIN_CODING	XM_043504197.1	transcript variant X3	2697	XM_043504197.1:168-2237	XP_043360132.1	isoform X3	689	angiotensin-converting enzyme 2
119843507	ACE2	angiotensin converting enzyme 2	Dermochelys coriacea	leatherback sea turtle	27794	NC_050068.2:136655510-136694038	-	chr 1	PROTEIN_CODING	XM_043504196.1	transcript variant X2	3389	XM_043504196.1:166-2592	XP_043360131.1	isoform X2	808	angiotensin-converting enzyme 2
119843507	ACE2	angiotensin converting enzyme 2	Dermochelys coriacea	leatherback sea turtle	27794	NC_050068.2:136655510-136694038	-	chr 1	PROTEIN_CODING	XM_038372859.2	transcript variant X1	3449	XM_038372859.2:166-2652	XP_038228787.1	isoform X1	828	angiotensin-converting enzyme 2
119890262	ace2	angiotensin I converting enzyme 2	Micropterus salmoides	largemouth bass	27706	NW_024044348.1:12745544-12759353	+	chr Un	PROTEIN_CODING	XM_038701439.1		2641	XM_038701439.1:65-2488	XP_038557367.1		807	angiotensin-converting enzyme 2
119937528	ACE2	angiotensin converting enzyme 2	Tachyglossus aculeatus	Australian echidna	9261	NC_052080.1:6829736-6857213	+	chr 15	PROTEIN_CODING	XM_038757070.1		2515	XM_038757070.1:74-2488	XP_038612998.1		804	angiotensin-converting enzyme 2
119969295	ace2	angiotensin I converting enzyme 2	Scyliorhinus canicula	smaller spotted catshark	7830	NC_052152.1:115554517-115656853	-	chr 7	PROTEIN_CODING	XM_038802739.1	transcript variant X3	3183	XM_038802739.1:24-1994	XP_038658667.1	isoform X3	656	angiotensin-converting enzyme 2
119969295	ace2	angiotensin I converting enzyme 2	Scyliorhinus canicula	smaller spotted catshark	7830	NC_052152.1:115554517-115656853	-	chr 7	PROTEIN_CODING	XM_038802737.1	transcript variant X1	3681	XM_038802737.1:24-2492	XP_038658665.1	isoform X1	822	angiotensin-converting enzyme 2
119969295	ace2	angiotensin I converting enzyme 2	Scyliorhinus canicula	smaller spotted catshark	7830	NC_052152.1:115554517-115656853	-	chr 7	PROTEIN_CODING	XM_038802738.1	transcript variant X2	3685	XM_038802738.1:24-2345	XP_038658666.1	isoform X2	773	angiotensin-converting enzyme 2
120042431	ace2	angiotensin I converting enzyme 2	Salvelinus namaycush	lake trout	8040	NW_024061404.1:68377-86103	+	chr Un	PROTEIN_CODING	XM_038987270.1		2383	XM_038987270.1:11-2383	XP_038843198.1		790	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
120232915	ACE2	angiotensin converting enzyme 2	Hyaena hyaena	striped hyena	95912	NW_024080712.1:2072716-2113864	-	chr Un	PROTEIN_CODING	XM_039233932.1	transcript variant X2	3554	XM_039233932.1:286-2703	XP_039089863.1	isoform X1	805	angiotensin-converting enzyme 2
120232915	ACE2	angiotensin converting enzyme 2	Hyaena hyaena	striped hyena	95912	NW_024080712.1:2072716-2113864	-	chr Un	PROTEIN_CODING	XM_039233931.1	transcript variant X1	3648	XM_039233931.1:380-2797	XP_039089862.1	isoform X1	805	angiotensin-converting enzyme 2
120232915	ACE2	angiotensin converting enzyme 2	Hyaena hyaena	striped hyena	95912	NW_024080712.1:2072716-2113864	-	chr Un	PROTEIN_CODING	XM_039233933.1	transcript variant X3	3242	XM_039233933.1:16-2391	XP_039089864.1	isoform X2	791	angiotensin-converting enzyme 2
120306512	ACE2	angiotensin converting enzyme 2	Crotalus tigris	Tiger rattlesnake	88082	NW_024096606.1:2449648-2499220	-	chr Un	PROTEIN_CODING	XM_039339869.1		2647	XM_039339869.1:40-2523	XP_039195803.1		827	angiotensin-converting enzyme 2
120375732	ACE2	angiotensin converting enzyme 2	Mauremys reevesii	Reeves's turtle	260615	NC_052623.1:139754162-139793854	-	chr 1	PROTEIN_CODING	XM_039496600.1		2427	XM_039496600.1:1-2427	XP_039352534.1		808	angiotensin-converting enzyme 2
120480577	ace2	angiotensin I converting enzyme 2	Pimephales promelas	fathead minnow	90988	NW_024121188.1:8264553-8272175	-	chr Un	PROTEIN_CODING	XM_039673824.1	transcript variant X2	2904	XM_039673824.1:16-2475	XP_039529758.1	isoform X2	819	angiotensin-converting enzyme 2
120480577	ace2	angiotensin I converting enzyme 2	Pimephales promelas	fathead minnow	90988	NW_024121188.1:8264553-8272175	-	chr Un	PROTEIN_CODING	XM_039673823.1	transcript variant X1	2925	XM_039673823.1:16-2496	XP_039529757.1	isoform X1	826	angiotensin-converting enzyme 2
120504620	ACE2	angiotensin converting enzyme 2	Passer montanus	Eurasian tree sparrow	9160	NW_024367707.1:7605212-7630277	+	chr Un	PROTEIN_CODING	XM_039714300.1		2856	XM_039714300.1:75-2510	XP_039570234.1		811	angiotensin-converting enzyme 2
120523603	ace2	angiotensin I converting enzyme 2	Polypterus senegalus	gray bichir	55291	NC_053155.1:188120972-188220060	+	chr 2	PROTEIN_CODING	XM_039745047.1		3978	XM_039745047.1:108-2507	XP_039600981.1		799	angiotensin-converting enzyme 2
120556455	ace2	angiotensin I converting enzyme 2	Perca fluviatilis	European perch	8168	NC_053114.1:18875952-18889502	+	chr 3	PROTEIN_CODING	XM_039796077.1		2605	XM_039796077.1:52-2478	XP_039652011.1		808	angiotensin-converting enzyme 2
120611083	ACE2	angiotensin converting enzyme 2	Pteropus giganteus	Indian flying fox	143291	NW_024340697.1:136630-176616	+	chr Un	PROTEIN_CODING	XM_039873431.1		3205	XM_039873431.1:167-2584	XP_039729365.1		805	angiotensin-converting enzyme 2
120721426	ace2	angiotensin I converting enzyme 2	Simochromis diagramma		43689	NW_024387414.1:25667323-25679207	-	chr Un	PROTEIN_CODING	XM_040011754.1		3436	XM_040011754.1:116-2527	XP_039867688.1		803	angiotensin-converting enzyme 2
